,generation,train_fitness
901,9020.0,3.5787300693912605
902,9030.0,3.314998777679893
903,9040.0,3.4348091591007757
904,9050.0,3.3881440978879245
905,9060.0,3.3044478584353967
906,9070.0,3.5177370465712374
907,9080.0,3.4846916917986377
908,9090.0,3.5401859129873614
909,9100.0,3.427589385691796
910,9110.0,3.291585992146461
911,9120.0,3.2466372386278994
912,9130.0,3.4527196626494727
913,9140.0,3.398441871749524
914,9150.0,3.3021132989979867
915,9160.0,3.3374837541829945
916,9170.0,3.336011820013983
917,9180.0,3.337990737225109
918,9190.0,3.1124979980718024
919,9200.0,3.429368962850962
920,9210.0,3.340186119782621
921,9220.0,3.4215752924433294
922,9230.0,3.4458083752769837
923,9240.0,3.31380840006858
924,9250.0,3.1870508020622395
925,9260.0,3.25521059913117
926,9270.0,3.393547191415542
927,9280.0,3.461844251652008
928,9290.0,3.3762359735792047
929,9300.0,3.3781857084734828
930,9310.0,3.611509581525814
931,9320.0,3.1639187524665675
932,9330.0,3.381205164938279
933,9340.0,3.2181216573408666
934,9350.0,3.486544839369924
935,9360.0,3.347016972464567
936,9370.0,3.5409831628531863
937,9380.0,3.2436005022449206
938,9390.0,3.282398882802305
939,9400.0,3.8593911783325714
940,9410.0,3.548851213430838
941,9420.0,3.5587464351884432
942,9430.0,3.3663531008083436
943,9440.0,3.412134332590021
944,9450.0,3.5205154758642596
945,9460.0,3.4335561437025937
946,9470.0,3.6322070880531583
947,9480.0,3.515046952473932
948,9490.0,3.456207073142879
949,9500.0,3.4154418101311834
950,9510.0,3.46817328160744
951,9520.0,3.299683389523141
952,9530.0,3.559883260318653
953,9540.0,3.5012122011815876
954,9550.0,3.323212908102249
955,9560.0,3.263742373759921
956,9570.0,3.311889751505275
957,9580.0,3.4899778916429285
958,9590.0,3.4332006155830594
959,9600.0,3.4848227015812814
960,9610.0,3.3410501778318773
961,9620.0,3.4005131470980356
962,9630.0,3.4485161204157366
963,9640.0,3.3401558625711516
964,9650.0,3.2898474787026797
965,9660.0,3.5756246846666926
966,9670.0,3.517342856310683
967,9680.0,3.5972695229778506
968,9690.0,3.6417857673297864
969,9700.0,3.4933798862668457
970,9710.0,3.5604003765279186
971,9720.0,3.268521977957974
972,9730.0,3.288330564668448
973,9740.0,3.507487033219058
974,9750.0,3.5838202321292694
975,9760.0,3.3347870834296423
976,9770.0,3.3684402135378377
977,9780.0,3.410087348271361
978,9790.0,3.3254732583170292
979,9800.0,3.279304845913342
980,9810.0,3.2015790455390802
981,9820.0,3.384227293264306
982,9830.0,3.1850036730715647
983,9840.0,3.310441607792009
984,9850.0,3.355603485251226
985,9860.0,3.3654826583913886
986,9870.0,3.4380822037185657
987,9880.0,3.431236350868416
988,9890.0,3.3665003574630803
989,9900.0,3.2205172666874162
990,9910.0,3.543777490184145
991,9920.0,3.4774976881731154
992,9930.0,3.2862037623222973
993,9940.0,3.4584099784009514
994,9950.0,3.373417668168187
995,9960.0,3.385717495091784
996,9970.0,3.2315898262046834
997,9980.0,3.5645590037138195
998,9990.0,3.448030637387614
999,10000.0,3.4785067382173573
