,generation,valid_fitness
902,9030.0,2.831796619104679
903,9040.0,4.710122903172942
904,9050.0,3.1703911657442334
905,9060.0,3.8774556132067297
906,9070.0,3.402670795397108
907,9080.0,3.481398695424629
908,9090.0,3.4582556408607297
909,9100.0,3.542936708930032
910,9110.0,3.0100322645407767
911,9120.0,3.0083874053303643
912,9130.0,3.2926770910042404
913,9140.0,3.02065077979103
914,9150.0,3.148285883243625
915,9160.0,3.8577884679130134
916,9170.0,2.8719866555694966
917,9180.0,3.1515583823541
918,9190.0,3.421056206402232
919,9200.0,2.8845183655611333
920,9210.0,3.749968231929491
921,9220.0,2.9968780311507865
922,9230.0,2.811551550853987
923,9240.0,3.2692028273981246
924,9250.0,3.407214344755683
925,9260.0,2.9602006606967155
926,9270.0,3.7813804093989076
927,9280.0,2.8043632854115335
928,9290.0,2.9754973768613806
929,9300.0,3.0202152167408123
930,9310.0,3.8759560622165274
931,9320.0,3.230633696921388
932,9330.0,2.9486738397348815
933,9340.0,2.4896549144462337
934,9350.0,2.98179655862363
935,9360.0,3.196216229959994
936,9370.0,3.247418997064934
937,9380.0,3.8724482090211167
938,9390.0,3.0684772623752936
939,9400.0,4.034251217263825
940,9410.0,3.6020827263211888
941,9420.0,3.0030370067915153
942,9430.0,2.5515839436932946
943,9440.0,3.293791869539761
944,9450.0,3.485310998835477
945,9460.0,2.5817219553124753
946,9470.0,3.806966853082498
947,9480.0,3.9723243880952923
948,9490.0,2.8101415929257225
949,9500.0,3.6060734798165033
950,9510.0,3.110120521083251
951,9520.0,2.747667786063285
952,9530.0,3.4100516527447073
953,9540.0,2.3792313935996434
954,9550.0,3.2490695293105487
955,9560.0,3.2419245109292674
956,9570.0,3.283522777028884
957,9580.0,3.332964575179881
958,9590.0,3.562145477149526
959,9600.0,2.769243998903665
960,9610.0,3.5867358959403663
961,9620.0,2.9200997402348285
962,9630.0,3.695222071151133
963,9640.0,3.3470396751795115
964,9650.0,3.1836721984786314
965,9660.0,3.1543424098943893
966,9670.0,3.751322794562647
967,9680.0,3.780923217992958
968,9690.0,3.062563140240967
969,9700.0,3.7601359810953148
970,9710.0,3.3022192403673643
971,9720.0,3.117398253054412
972,9730.0,3.0309863182787207
973,9740.0,3.124397057181143
974,9750.0,3.598519085079889
975,9760.0,3.3341972498272807
976,9770.0,2.9138682265107945
977,9780.0,3.199427185213445
978,9790.0,3.7329138278509544
979,9800.0,3.0667275639531146
980,9810.0,2.834791182370174
981,9820.0,3.3102018975538083
982,9830.0,3.5366183824755915
983,9840.0,3.7709369765420835
984,9850.0,3.2999679874283876
985,9860.0,3.1170162856856245
986,9870.0,2.7569267222604057
987,9880.0,3.160794122077345
988,9890.0,3.619866742345616
989,9900.0,3.6106647199050443
990,9910.0,4.304241684512414
991,9920.0,3.2831818978538814
992,9930.0,3.6863659344193493
993,9940.0,3.4872322140999477
994,9950.0,3.6676904350440305
995,9960.0,2.9837894474063757
996,9970.0,3.208509404176047
997,9980.0,3.316708248092738
998,9990.0,2.7170704057716444
999,10000.0,2.810319290265998
